CommentTextDisplay	cleanComment	Sentiment
the lader almost broke when ty flipped it	lader almost broke ty flip	-1
I flipped an empty cup and I didn't expect it 😅😅😅🙂	flip empti cup didnt expect	-1
this is the worst video I've ever seen	worst video ive ever seen	-1
Flip tical solutions suck	flip tical solut suck	-1
Wooow  i love you guys	wooow love guy	1
9/11 was a better trickshot😒	911 better trickshot	1
Flip tAble	flip tabl	0
basketball..football...fidget spinner  sounds ok but cards!!!!!!!!!!!!!God damn no wonder they get millions of views	basketballfootballfidget spinner sound ok cardsgod damn wonder get million view	-1
Mine was last one i love you videos pound it noggins	mine last one love video pound noggin	1
Rocket battle 3 please dp	rocket battl 3 pleas dp	0
This is the best channel from all over the world :)❤	best channel world	1
Are those first shots or you try and try the trick until it goes in ?	first shot tri tri trick goe	0
Low to High	low high	0
low to high	low high	0
High to low and low to high	high low low high	0
You guys are so talented and good	guy talent good	1
I also need 1	also need 1	0
i love Cody hes so funny and Cory	love codi he funni cori	1
It is Fake	fake	-1
Find the difference.   😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀🙂😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀	find differ	0
Meet me there plsssssssssssssssss	meet plsssssssssssssssss	0
At 5:37 who saw the purple thing ???	537 saw purpl thing	0
Which song is played in background	song play background	0
Fund a bitcoin?????	fund bitcoin	0
Next thing you know these people are throwing warheads on these things	next thing know peopl throw warhead thing	0
High to low then low to high	high low low high	0
0:42 this guy talks to much	042 guy talk much	0
After 4 years.... who here in 2021?  👇	4 year 2021	0
And my cousin is a surfer	cousin surfer	0
I call this one the 9/11!	call one 911	0
how the flip did he do that first one	flip first one	0
Lol the couch legs broke when he flipped it XDD	lol couch leg broke flip xdd	1
stood by chance	stood chanc	1
That first one thow was sick!!!!!! And they barely made.	first one thow sick bare made	-1
I am the pool guy	pool guy	0
Wow. Not only are the the gayest group of dudes but you film it lol.   Fam? Hahahahahah tools.	wow gayest group dude film lol fam hahahahahah tool	1
How do you manage the budget	manag budget	0
Both		0
SIM E CLARO	sim e claro	0
He flipped a couch???😐😐😐😐😐😐🤓🤓🤓👍👍👍👍👍	flip couch	0
you can next film with slime	next film slime	0
6:38 anyone see the blue fire	638 anyon see blue fire	-1
can't believe this was 3 years ago e.e	cant believ 3 year ago ee	0
2:23  did he put real gun powder in the rocket?	223 put real gun powder rocket	-1
WHAT THE FLIP	flip	0
I love Owen's trick shot	love owen trick shot	1
Always perfect !!	alway perfect	1
DUDE PERFECT MY FRIEND LIVES IN TEXAS HOUSTON  BUT HE almost died from  the tornada	dude perfect friend live texa houston almost die tornada	1
Cool	cool	1
Don’t you love how I’m the out to ty is still sunburned	dont love im ty still sunburn	1
guys can you do a soocer tricshots	guy soocer tricshot	0
The Three Muffinteers HOHOHOOGOHHOH NICE ONE	three muffint hohohoogohhoh nice one	1
They should do fressbe trick shots	fressb trick shot	0
who think's that this guy is unbelievable leave a like	think guy unbeliev leav like	0
Flip a toothpick😂	flip toothpick	0
Low to high	low high	0
Coby was great	cobi great	1
high to low!	high low	0
How the hell	hell	-1
Yes if your a good card thower like rick	ye good card thower like rick	1
Also, realize how the Dude Perfect team did none of the trick shots, because they were too hard!	also realiz dude perfect team none trick shot hard	1
I enjoy this video... 🖒nice Dude	enjoy video nice dude	1
I thought this was a bottle flip video to start of with	thought bottl flip video start	0
Low to High	low high	0
Low to high	low high	0
Tyler u do the Triple BackFlip is not double BackFlip	tyler u tripl backflip doubl backflip	0
Omg he did these tricks at my school today!!!!!!!!!it was LIt 🔥😆🖤	omg trick school todayit lit	0
+William Jones I know. I was trying to be funny	william jone know tri funni	1
They flipped A Nickel!	flip nickel	0
That was easy to find	easi find	1
Guys subscribe to cater sharer	guy subscrib cater sharer	0
You guys are so cool	guy cool	1
The first one	first one	0
right man the indian style is sweaty	right man indian style sweati	0
I'm late 5 years😔	im late 5 year	0
Dont read my profile picture no u just want likes lol	dont read profil pictur u want like lol	1
It would of tacking them a few times to do that stuff.    But it is real	would tack time stuff real	0
When is the dude perfect ladder coming out?	dude perfect ladder come	1
Jbyrd lottery is mad that he can't figure out how they did it 🤔🤔🤔	jbyrd lotteri mad cant figur	-1
low to high ^^	low high	0
High to low	high low	0
3 billion views well deserved	3 billion view well deserv	0
Do something with athletics	someth athlet	0
That is the best bottle flipping	best bottl flip	1
Anyone else noticed the denied high five at 5:02	anyon els notic deni high five 502	-1
your life will be very playful and awesome	life play awesom	1
Do Christmas Stereotypes ! It would be awsm dude !	christma stereotyp would awsm dude	0
Favorite shot was garrets sons shot	favorit shot garret son shot	1
Your tell me this got 300 mil	tell got 300 mil	0
yes!!!! yay!!!! wooooow!!!!! yahhhh!!!!! aaahhhh!!! *Fistpump. This isn't retarded, not at all.	ye yay wooooow yahhhh aaahhhh fistpump isnt retard	-1
how much time do you spend on one video	much time spend one video	0
If you put salt in the water	put salt water	0
Don’t throw knives, kids	dont throw knive kid	0
tricks with Soccer !!!	trick soccer	0
Me: wants to play their game    Dude perfect: let’s make it not available in Britain	want play game dude perfect let make avail britain	1
Anyone 2019? No? I can’t say I’m surprised...	anyon 2019 cant say im surpris	-1
And the poor sofa,😂😂😂	poor sofa	-1
Dude is a perfect	dude perfect	1
TR GaMinG where in the video I am intrigued	tr game video intrigu	0
Where can I buy this ..I need one	buy need one	0
Where is the polish subs guys?	polish sub guy	0
That's a closet.... it's really honestly a freaking room	that closet realli honestli freak room	0
High to Low	high low	0
they have they own fidget spinners where to get em	fidget spinner get em	0
I have that spinner	spinner	0
Tell me how u do this!!!?!? 😧	tell u	0
Its the high to low then the low to high	high low low high	0
first	first	0
Cringey yet cool	cringey yet cool	1
it's ty to the how	ty	0
0:45  ...that could've ended badly	045 couldv end badli	-1
The best flips in the world!!!!! PERFECT!!!!!!!!	best flip world perfect	1
This has more views than an average music video	view averag music video	0
You start a series and call it  rocket science	start seri call rocket scienc	0
I Love ❤️ was your day	love day	1
Worst part picking up cards 0:42	worst part pick card 042	-1
waiting for another face of	wait anoth face	0
Guys put a thumbs up if there a gangster	guy put thumb gangster	0
@@Unknown21442 yes brother we will win this war oh yeah yeah oh yeah yeah	unknown21442 ye brother win war oh yeah yeah oh yeah yeah	1
The twin spin	twin spin	0
Wanna see good ping pong trickshots then look over here on my page	wan na see good ping pong trickshot look page	1
sick epic  amazing 😯	sick epic amaz	1
Cool  shot	cool shot	1
Hello my name is qetimporta	hello name qetimporta	0
:kid'I hate School'                       10 years later    'Hi Welcome to wendys may I tale your order'	kidi hate school 10 year later hi welcom wendi may tale order	-1
HatTricks would have been a great song for this episode, too bad u already used it	hattrick would great song episod bad u alreadi use	0
One of the best dude's  perfect episode's	one best dude perfect episod	1
High to low and low to high	high low low high	0
I need that car...😭😭😭	need car	0
OMG I LIVE LIKE 30 MINUTES AWAY FROM THERE!!!!!!	omg live like 30 minut away	1
Whats up with the blue water??	what blue water	0
High to low	high low	0
Twisted Fate IRL	twist fate irl	0
Were you coding??  (I hope it’s not going to kill us)  3:49	code hope go kill us 349	-1
I caused that hurricane	caus hurrican	0
That's so fake	that fake	-1
What are the the odds of that first one	odd first one	0
What's happening with Ty's hairline? Oh and AMAZING sandcastle guys, WOW!	what happen ty hairlin oh amaz sandcastl guy wow	1
Wow Gambit!. you really took to this suburban life.	wow gambit realli took suburban life	1
So excited for all sports battle next week!!	excit sport battl next week	1
Can I ask how a card can break glass 	ask card break glass	0
I am not sure that this is even real.When the bottle is deposited on the surface it seemed like it has been attracted like a magnet!!!	sure even realwhen bottl deposit surfac seem like attract like magnet	1
Ty!!! Coaster        Read more	ty coaster read	0
Dude Perfect should go on America’s Got Talent.	dude perfect go america got talent	1
My favorite sport is Basketball.  Also, nice vid.	favorit sport basketbal also nice vid	1
Dude perfect in the Iran and America war belike	dude perfect iran america war belik	1
I love bottle flip yeah	love bottl flip yeah	1
Who is watching in May 2019?☝️	watch may 2019	0
Cory : how do you i never see it coming?!   Also cory : literally closed his eyes 10 sec. ago	cori never see come also cori liter close eye 10 sec ago	0
because it checks you in	check	0
Twisted fate	twist fate	0
Ty Rocket is like Elon musk first lunch	ty rocket like elon musk first lunch	1
