CommentTextDisplay	cleanComment	Sentiment
Lol love that old man 'just about 200 more' xD	lol love old man 200 xd	1
Low to high	low high	0
Low to high watch the reactions	low high watch reaction	0
Dude perfect are fake they keep recording until they get it	dude perfect fake keep record get	0
cool	cool	1
I don't under stand y dude perfect didn't do any trick shots when they could've learned how to do that	dont stand dude perfect didnt trick shot couldv learn	1
My favorite shot is garett2.0's shot	favorit shot garett20 shot	1
Make  a soccer  stereotype	make soccer stereotyp	-1
what is good	good	1
I guess life is Soo eaazy to DP Bros 🔥❤️😂	guess life soo eaazi dp bro	0
Do u not understand guys what he/she means by why is nobody talking about it	u understand guy hesh mean nobodi talk	0
I wanna be has hype as them	wan na hype	0
Congratulations on 24 million subs DP! Like if you want to congratulate them	congratul 24 million sub dp like want congratul	1
man, i wish i was paid to be a middle aged frat boy.	man wish paid middl age frat boy	1
Stop with the 'can I get a like' comments.	stop get like comment	1
Alex Dykman Says the guy who can't turn off Caps Lock...	alex dykman say guy cant turn cap lock	0
One word: *Epic.*	one word epic	0
I found a Bitcoin!!!!	found bitcoin	0
Do swimming stereotypes or cross country stereotypes  Like if u agree	swim stereotyp cross countri stereotyp like u agre	1
i discovered how easy bottle flipping is over 15 years ago, its only now that someone else found out how easy it is to get the perfect landing bottle.	discov easi bottl flip 15 year ago someon els found easi get perfect land bottl	1
Your videos just fantastic and keep bringing new ones frequently	video fantast keep bring new one frequent	1
@@Unknown7646 same	unknown7646	0
you all are awesome too insane accurate love you bros like you bros 👍👍👍👍👍👍👍👍👍👍👍💪💪💪💪💪💪💪💪💪🌍🌎🌍🌎🚛🚛🚛🚛🚛	awesom insan accur love bro like bro	1
U guys are INSANE !!!!	u guy insan	-1
Why are the lights off	light	0
known	known	0
Imagine how many attemps it would have took to pull this stuff DANG these guys got patience	imagin mani attemp would took pull stuff dang guy got patienc	0
the biggest jumpy	biggest jumpi	-1
Rage monster appears every time😂	rage monster appear everi time	-1
Fck you and stupid videos by duban	fck stupid video duban	-1
They flipped a nickel!	flip nickel	0
The castle security guy did horrible	castl secur guy horribl	-1
please please please please please stop doing SUPER GAY reactions	pleas pleas pleas pleas pleas stop super gay reaction	1
these videos are fake	video fake	-1
cool	cool	1
should of called the first on the floor is lava	call first floor lava	0
These dudes are obnoxious cockbags.	dude obnoxi cockbag	-1
You'd wander how many times they did it trying to do it	youd wander mani time tri	0
I’m here before 1 million views let’s go	im 1 million view let go	0
Oh my gosh I love you all! I just started watching a few months ago and I've been waiting for your newest vid!	oh gosh love start watch month ago ive wait newest vid	1
Americans are rich and happy  Come to India 🇮🇳 you will how much population is here	american rich happi come india much popul	1
How much money is one of those	much money one	0
How do you make a intro?	make intro	0
They are so much expert in physics	much expert physic	0
He is like the Gambit of the Dude Perfect channel	like gambit dude perfect channel	1
If u are going to send something send something about the video please dude perfect wants to see good comments so please like if u agree	u go send someth send someth video pleas dude perfect want see good comment pleas like u agre	1
POV: you already watched this video but still came back to watch it again	pov alreadi watch video still came back watch	0
I have a comment cobys arm move thats why the airplane ligth the candle	comment cobi arm move that airplan ligth candl	0
I love this channel so much I want to do what you do you have a tip of how it edit better can you guys be my EDITORS that would mean so much to me	love channel much want tip edit better guy editor would mean much	1
That's not a silver bullet it looks like a 50 cal round I'm pretty sure if that was a real bullet it would go for a rail gun not a rocket	that silver bullet look like 50 cal round im pretti sure real bullet would go rail gun rocket	1
Help me if I drown in the comments	help drown comment	0
That bathroom scene :0	bathroom scene 0	0
If there’s one you tuber to bring back a trend, it’s dude perfect	there one tuber bring back trend dude perfect	1
The one with the backpack was edited😢	one backpack edit	0
You tee around the bottle filp	tee around bottl filp	0
this video has more videos than music videos lol	video video music video lol	1
3:52 lol the baby is crying. So cute...! Still did high five	352 lol babi cri cute still high five	1
3:37 Cody’s reaction 😂	337 codi reaction	0
Your bottle flip challenge was awesome.	bottl flip challeng awesom	1
This how many try’s this took.  l  l	mani tri took l l	0
and also Dude Perfect I've always have been a subscriber to the channel thank you for everything	also dude perfect ive alway subscrib channel thank everyth	1
i just saw this giant airplane vid & i found 1 issue.     although i do give 'props' to Ty for making the 'International Swisher'. it however, in my view was a mis due to not being a swish. it was off the backboard.	saw giant airplan vid found 1 issu although give prop ty make intern swisher howev view mi due swish backboard	0
another video of that pls that was amazing	anoth video pl amaz	1
Guess you could say the silver bullet had to much gunpowder	guess could say silver bullet much gunpowd	0
Dude perfect you should do a school stereotypes	dude perfect school stereotyp	1
First one	first one	0
They get it wrong but just keep trying	get wrong keep tri	-1
all they need to be doing is vaping during the trick shots to be mega cancer	need vape trick shot mega cancer	-1
I'm a Twisted Fate player and this is gorgeous	im twist fate player gorgeou	0
High to low	high low	0
Why are they so good at everything ?!	good everyth	1
OMG that was awesome!	omg awesom	1
Where did you get the plane?	get plane	0
The best one is the nickel flip	best one nickel flip	1
They do it too many times but show us only  right time, so they are not perfect dude	mani time show us right time perfect dude	1
Owen is adorable. That's all I've got to say.	owen ador that ive got say	1
I need that golden snitch	need golden snitch	0
Do 4 of July steroitypes but be safe	4 juli steroityp safe	1
Carnival stereotypes would be funny	carniv stereotyp would funni	1
bust bottle over tys head	bust bottl ty head	0
They have to show who's behind the way panda because they hit 20 million subscribers!!!!!!!!!!!!	show who behind way panda hit 20 million subscrib	0
what's the background music background title ?	what background music background titl	0
Do a sandcastle building contest like if you agree	sandcastl build contest like agre	1
I like the first one and the guy said welcome to the ping pong trick shot 2	like first one guy said welcom ping pong trick shot 2	1
They gonna make lots of money if they made behind the scenes	gon na make lot money made behind scene	0
ANYONE ELSE SAY AWW WOW AFTER EVERY TRICK 😂 ABSOLUTELY AMAZING THANK YOU FOR CHANGING MY BUS TRIP TO WORK 👏🏼👏🏼👏🏼👏🏼	anyon els say aww wow everi trick absolut amaz thank chang bu trip work	1
Hey. I think you guys should do more stereotypes videos.	hey think guy stereotyp video	0
I also thought for Cory it would be either ye the wasp or the queen bee	also thought cori would either ye wasp queen bee	0
one dude t shirt logo Manchester United 🤩🤩😍😍😍	one dude shirt logo manchest unit	1
I am amazed to see this. How are tou alble to do this.	amaz see tou albl	1
When god gives you fidget spinners...      You make this.	god give fidget spinner make	1
Make a Thumb Chuck trickshots	make thumb chuck trickshot	0
whos watching this in a mansion (me) (and sorry but I'm not flexing)	who watch mansion sorri im flex	-1
White clothing so bad	white cloth bad	-1
Twin pole shot	twin pole shot	0
how did they did that first bump	first bump	0
Its in the description if want to buy 1	descript want buy 1	1
dude perfect where is your building	dude perfect build	1
Yo mama so fat she sat on a cat and made it flat	yo mama fat sat cat made flat	0
high to low	high low	0
Who else thought that coby is dumb because he throwed something but he closed the dishwasher	els thought cobi dumb throw someth close dishwash	-1
what the...		0
i lioved all of them	liov	0
They fliped a nickel	flipe nickel	0
6 minutes video, but you need 60hours to exercise.	6 minut video need 60hour exercis	0
Ty you aren’t a cavige dow	ty arent cavig dow	0
first	first	0
2:52 he threw a credit card not a playing card	252 threw credit card play card	0
Sub to ZoltiphyYT	sub zoltiphyyt	0
Was that a dig at Jake Paul lol?..	dig jake paul lol	1
ty can do all those but he can't use a coaster	ty cant use coaster	0
That guy was super fast 💨	guy super fast	1
I have your games	game	0
2:18 lol hey that how ammo works.	218 lol hey ammo work	1
What		0
Do a all sports battle 2	sport battl 2	-1
Dude perfect.  you. are. good. at.  basketball	dude perfect good basketbal	1
GUYZ PLZ SUB TO ME AND I WILL SUB BACK PLZ	guyz plz sub sub back plz	0
Can anyone sub to my channel it’s lightningbro2000	anyon sub channel lightningbro2000	0
Great video	great video	1
Ultra legend watch on February 2 2021	ultra legend watch februari 2 2021	0
April 8th is the day you made your guises first dude perfect videos 10 years ago!!! Congratulations for almost a decade of making YouTube videos! I hope you do something special for that and thank you for reading this if you did!	april 8th day made guis first dude perfect video 10 year ago congratul almost decad make youtub video hope someth special thank read	1
Anyone else realized that the latter bent at 2:02	anyon els realiz latter bent 202	0
The first part was amazing.	first part amaz	1
The editor video is suipid because the shots they did is fake	editor video suipid shot fake	-1
Can we all just take a moment of silence for the sand castle	take moment silenc sand castl	0
please make a part 3	pleas make part 3	1
The guy that’s trashed talk he dislike	guy that trash talk dislik	-1
can you do rugby trick shots	rugbi trick shot	0
Yeah i'd really like to see the fail compilation	yeah id realli like see fail compil	1
Bro your epic  	bro epic	0
Is it a card or ....	card	0
men you guys are the dudes perfect s	men guy dude perfect	1
