CommentTextDisplay	cleanComment	Sentiment
My fav was the swingy swing slider	fav swingi swing slider	0
how many shots does it take for you to succeed one flip in average	mani shot take succeed one flip averag	1
i was sooo exited for this video then ty's rocket blue up i cant beleve it	sooo exit video ty rocket blue cant belev	0
pay the man	pay man	-1
That kid does it better than me Xdd	kid better xdd	1
wheres the ice cream guy??	where ice cream guy	0
Where do you get the airplanes?	get airplan	0
Coby is the best	cobi best	1
I love the music they always play!!!!	love music alway play	1
High to low	high low	0
those kids who got to act in the video are so lucky	kid got act video lucki	1
Those were amazing	amaz	1
also like if u like to scroll down the comments after the video to lol	also like u like scroll comment video lol	1
This was AWESOME	awesom	1
It’s high to low	high low	0
I know who panda	know panda	0
In it		0
I can't even do one bottle flip	cant even one bottl flip	0
can you flip the bag???	flip bag	0
This is still my favorite one....  Who else is watching in 2018?	still favorit one els watch 2018	1
how many hours did you put this in	mani hour put	0
Its neither high to low or low to high. It should be to and fro. Like if you agree!!!	neither high low low high fro like agre	1
Is the purple hoser a Man United fan?    Same here dude, same here	purpl hoser man unit fan dude	1
2.51 is a MasterCard!!!	251 mastercard	0
Both		0
no... not like this, dont fall into cringe	like dont fall cring	1
To low	low	0
Are all the other ones fake????	one fake	-1
When they did the around the world he used a gift card for the bottle	around world use gift card bottl	1
Im definitely the pool person	im definit pool person	0
Twin**	twin	0
YOU GUYS HAVE THE MOST SUBSCRIBERS EVER	guy subscrib ever	0
Woahh’ this was awsome’ i still watching this like a hundred times already	woahh awsom still watch like hundr time alreadi	1
Low to high	low high	0
What		0
I think he is throwing credit cards😂😂	think throw credit card	0
Garret, your son is way too cute	garret son way cute	1
Livestream where you guys making Trick Shots ?! :)	livestream guy make trick shot	0
please tell us also how to make these things then you will get more likes	pleas tell us also make thing get like	1
Why did you lie.on the 4 around the world one	lieon 4 around world one	0
is Garrett with his son Owen because he is not at the end	garrett son owen end	0
´can you do a softball/hardball trick shots	softballhardbal trick shot	0
Broken the sofa	broken sofa	-1
that was the best world record in rc history	best world record rc histori	1
The real happiness after your success	real happi success	1
fidget spinners suck this 'trend'  is over	fidget spinner suck trend	-1
if garry had the double engine he probally would've won	garri doubl engin probal wouldv	1
BRO IM BETTER THEN DUDE PERFECT TRY DOING A HAIR PICK SHOT THE RANGE WAS PRETTY DARN GOOD AND HIS HAIR IS REALLY LOW JUST CHILLING THEN I THREW AND IT WENT STRAIGHT THROUGH HIS HAIR AND GOT CAUGHT IN IT (DO IT)	bro im better dude perfect tri hair pick shot rang pretti darn good hair realli low chill threw went straight hair got caught	1
That's cool	that cool	1
I love this video	love video	1
Adventurer is the song name from John someone search on youtube for adventurer	adventur song name john someon search youtub adventur	0
He was under the ladder when he flipped it.he is going to he bad luck!	ladder flip ith go bad luck	-1
I love the video	love video	1
I want the orange RC	want orang rc	1
204 M views and 50M sub	204 view 50m sub	0
Its not any a great job because when a bottle is filled with 1/3 of water it can stand wherever	great job bottl fill 13 water stand wherev	1
You should do boomerang trick shots	boomerang trick shot	0
i subbed beacause of their madness lol	sub beacaus mad lol	0
How do you do these Shots I love your videos I can’t believe you I liked and subscribed😮	shot love video cant believ like subscrib	1
Imagine the sand is black	imagin sand black	0
U guys should do a fidget spinner trick edition	u guy fidget spinner trick edit	0
Any of the glass breaking shots were done with a credit card...	glass break shot done credit card	0
‘’The no looker’’	looker	-1
music please	music pleas	1
I did not like panda throwing the Bible	like panda throw bibl	1
High to low	high low	0
What the hell kind of cards are those they are fricken breaking glass bottles	hell kind card fricken break glass bottl	-1
I love all shots	love shot	1
who is that??		0
I can every watch your Videos there are every  time in the trends	everi watch video everi time trend	0
Rip silver bullet the second	rip silver bullet second	0
Take one hundred balloons and to pop it all with the airplane trickshot	take one hundr balloon pop airplan trickshot	0
Who got this recommended 3 years later	got recommend 3 year later	1
how come 20k people thought the dislike button was the download button	come 20k peopl thought dislik button download button	-1
I don't really like rage monster  but I love your vids	dont realli like rage monster love vid	1
You hate yourself becaz you spell wrong	hate becaz spell wrong	-1
All of them		0
Can you do a trickshot fails video?	trickshot fail video	-1
COASTER	coaster	0
Can you live  in the pringle can for 1 day.	live pringl 1 day	0
What beach was this at	beach	0
It's fake. They stand around filming shots for hours and hours until they make it.. then just use that clip.	fake stand around film shot hour hour make use clip	-1
subscribe to me	subscrib	0
I fell like it takes more time to make the name of the trick shot then actually do the trick shot	fell like take time make name trick shot actual trick shot	1
I need an airplane like that	need airplan like	1
Flip a tennis racket!!!Please ☺☺☺	flip tenni racketpleas	1
And now they won't allow cards on the plane	wont allow card plane	1
this is so awesome and it looked like you guys had so much fun.  I subscribed and gave this a thumbs up. I'm gonna try some of these for my fidget spinner video next thursday. I will definitely give a shout out to you guys. Feel free to check it out 😉	awesom look like guy much fun subscrib gave thumb im gon na tri fidget spinner video next thursday definit give shout guy feel free check	1
High to low	high low	0
How do you make this plane	make plane	0
who say fidget spinners will be destructive to others bottle	say fidget spinner destruct other bottl	-1
2:23 WASTED    Also you know their running out of ideas when they're doing something they did a couple of years ago	223 wast also know run idea theyr someth coupl year ago	-1
is so cool	cool	1
It's a bit fishy that the most trick shots are in front of pretty clear textures.I wonder if it's faked..	bit fishi trick shot front pretti clear texturesi wonder fake	1
the toy that you flipped was magnet	toy flip magnet	0
Hey dude perfect big fan please respond	hey dude perfect big fan pleas respond	1
One punch Man seriously it needs to.	one punch man serious need	0
COASTER	coaster	0
reviving the cancer eh?	reviv cancer eh	-1
Wow it's amazing	wow amaz	1
After each shot they bee like LETS GO!!!!!!!!!!!	shot bee like let go	1
Do a bottle flip trick shots 3	bottl flip trick shot 3	0
I love that old guy 😂	love old guy	1
This video fantastic!!!	video fantast	1
we do trick shots if you have sometime you should check us out we are trying to hit 200 subs	trick shot sometim check us tri hit 200 sub	0
What the heck he is perfect like that’s the best teach me your ways	heck perfect like that best teach way	1
when I tried to throw my tooth brush in the cup where we have are tooth brush and past I could not get it in then I did it backwards and I got it	tri throw tooth brush cup tooth brush past could get backward got	0
I will subscribe to anyone if they subscribe to me and like this comment	subscrib anyon subscrib like comment	1
My favorite shot is Mobile Laser Shot  #FlavorSlam	favorit shot mobil laser shot flavorslam	1
flip a whole house	flip whole hous	0
I'm just over here in round rock I'm not effected that much but there is a lot of rain	im round rock im effect much lot rain	0
Tyler's should have been called the golden bullet	tyler call golden bullet	0
U guys are just more than awesome u r awsomest	u guy awesom u r awsomest	1
twisted fate.. lol	twist fate lol	1
the one in the latter	one latter	0
I was dying when tys rocket exploded 😂😂😂😂😂😂	die ty rocket explod	-1
WE HAVE THE SAME TOASTER!!	toaster	0
If this guy can break glass white a card Imagen what he could to to your skin 😬	guy break glass white card imagen could skin	0
2:50 who saw him use a credit card	250 saw use credit card	0
Both		0
Please do more stereotype vids	pleas stereotyp vid	-1
I loved the silver bullet.  Sniper 50 cal. style.	love silver bullet sniper 50 cal style	1
Who has ever heard of this guy	ever heard guy	0
Huzaifa Ahmed go watch their first video ever. It’s the guy on the left at the start	huzaifa ahm go watch first video ever guy left start	0
you should have a crashing fail	crash fail	-1
can you still buy these ?	still buy	0
the beard balance one.	beard balanc one	0
Can't believe I used to like these stereotype videos, the amount of cringe in this video is unreal, if I was them I would stick to trick shots	cant believ use like stereotyp video amount cring video unreal would stick trick shot	0
How about having a wives and girl friends episode?  That would be cool.	wive girl friend episod would cool	1
I wonder how many times they had to do this and how many RC cars BREAKS TO GET IT RIGHT🤤🤤🤤😎😎🙄🙄😲😲	wonder mani time mani rc car break get right	0
It's ironic that they uploaded this exactly a week before I go to Panama City Beach for my high school youth group summer camp	iron upload exactli week go panama citi beach high school youth group summer camp	-1
which merch would u buy   1)logan paul  2)dude perfect     i'll buy logan paul	merch would u buy 1logan paul 2dude perfect ill buy logan paul	1
guinnes wolrd record for dude perfect	guinn wolrd record dude perfect	1
Yous are all so white and gay	you white gay	0
they used credit cards to break the glass bottles	use credit card break glass bottl	0
I love you guys thank for everything that was going on with you today	love guy thank everyth go today	1
i saw another video :) and the revo or what is it , did close like book after sit down on the ramp behind Truck , so its cutted well but the jump was huge , i did tell my rc guru friend about traxxas he said its speedy as fuck but is toy for big boys look for MOTI team racing rc cars ( expensive as fuck but really awsome in terrain and racing ) so i did bought Himoto :D truck amd yeah i LOVE RC !! i have to buy fuel emgine RC car !!! BIG SUP for u dude perfect !!	saw anoth video revo close like book sit ramp behind truck cut well jump huge tell rc guru friend traxxa said speedi fuck toy big boy look moti team race rc car expens fuck realli awsom terrain race bought himoto truck amd yeah love rc buy fuel emgin rc car big sup u dude perfect	1
